value,smiles
0,COC(=O)C1(C)CC2C(C)(CCC3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)C4(C)CCC23C)CC1O
0,CC(OCc1ccccc1)C(=O)N1CCS(=O)(=O)N2CCCC2C1=O
0,CC(=O)Oc1ccc2c(c1)C(=O)c1nc(C)c(C)nc1C2=O
0,c1ccc(CNc2c3c(nc4ccccc24)CCC3)cc1
0,Cc1cccc(C)c1NC(=O)CCc1nnc2sc(=Cc3ccc(Cl)cc3)c(=O)n12
0,NC(=O)c1ccc([N+](=O)[O-])cc1
0,CCc1ccc(CCN2CCCCC2)nc1
0,CSC(=NS(=O)(=O)c1ccc(Cl)cc1)NCCNC(=NS(=O)(=O)c1ccc(Cl)cc1)SC
0,Cc1nn(-c2ccccc2)c2c1C(c1ccc(Cl)cc1)NC(=S)N2
0,CCC(C)C(=O)c1c(O)c(CC=C(C)CCC=C(C)C)c(O)c2c(C(O)CC)cc(=O)oc12
0,Cc1ccc(C=C2NC(=S)N(CN3CCCCC3)C2=O)cc1
0,CCCC(=O)c1c(NOC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)nc(OC)n(C)c1=O
0,c1ccc(N2N=NC3C4CC(C5c6ccccc6C45)C32)cc1
0,Cc1ccc(O)c(C(=O)C=Cc2ccccc2)c1
0,Cc1nc(-n2[nH]c(C)c(CCO)c2=O)[nH]c(=O)c1CCO
0,NCCNC(=Nc1ccccc1)Nc1ccccc1
0,Cc1cc(C)c2c(n1)S(=O)(=O)N(CCCN1CCN(c3cccc(Cl)c3)CC1)C(C(=O)c1ccc(Br)cc1)=C2O
0,CCN1N=CSC12C(=O)N(c1ccccc1)C(=O)N2c1ccccc1
0,O=C(CSCC(=O)NN=Cc1cccc(Br)c1)NN=Cc1cccc(Br)c1
0,O=c1[nH]c(NCc2ccc(Cl)cc2)nc2[nH]cnc12
0,Cc1nc2ccccc2c(=O)n1-c1n[nH]c2ccccc12
0,C1=NC2=[SH][Hg]3([SH]=C4N=CNc5[nH]c[n+]3c54)[n+]3c[nH]c(c32)N1
0,CCOC(=O)c1cc(Br)c(-c2cc(C)co2)[nH]1
0,O=C(Nc1cccc(Cc2cccc(NC(=O)c3ccccc3)c2)c1)c1ccccc1
0,C=CC(=O)Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12
0,COC(=O)C1=C(O)C(C(=O)OC)C2(O)C(C(=O)OC)C1CC(c1ccc(Cl)cc1)C2C(=O)OC
0,O=[N+]([O-])c1ccc(N=NN2CCCC2)cc1
0,COc1cccc(C(Cl)=C(C=O)c2cccc(OC)c2)c1
0,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NN1C
0,O=CC1CCCc2ccccc21
0,CC1=C(C(=O)NCCc2ccccc2)CC(C(=O)NCCc2ccccc2)=C(C)N1
0,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)CCl
0,N#Cc1cccc(C2ON=C(c3ccc([N+](=O)[O-])cc3)N2C23CC4CC(CC(C4)C2)C3)c1
0,CC(=O)OC(C(=O)NNC(=O)OC(C)(C)C)c1ccccc1
0,O=C(O)CCCCCCCCC(=O)O
0,COc1ccc(-c2cc(-c3ccc(Nc4ccnc5cc(C(F)(F)F)ccc45)cc3)[nH]c(=N)c2C#N)c2ccccc12
0,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c5cc6ccc7ccccc7c6cc5oc2c34)C1
0,CCN(CC)C(=O)COc1ccc(Br)cc1Br
0,COc1cc(C2c3cc4c(cc3C(Nc3ccc(N=Cc5ccc(C(=O)OC(C(=O)OC6CC7(O)C(OC(=O)c8ccccc8)C8C9(OC(C)=O)COC9CC(O)C8(C)C(=O)C(OC(C)=O)C(=C6C)C7(C)C)C(NC(=O)c6ccccc6)c6ccccc6)cc5)cc3)C3COC(=O)C23)OCO4)cc(OC)c1O
0,NC(=Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(S(=O)(=O)c2ccccc2)s1
0,c1ccc2[nH]c(CNc3ccc(C4C[Se]N=N4)cc3)nc2c1
0,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
0,COC(=O)c1ccccc1C1CN=NC12Cc1cccc(C)c1C2=O
0,Nc1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1Cl
0,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=S)N1CCCC1
0,COc1ccc(S(=O)(=O)NN=CC(=O)O)cc1
0,Cc1cc2c(cc1C)[n+]([O-])c(C(=O)CC(=NNC(=O)c1ccccc1O)C(=O)Nc1ccccc1C(C)C)c(C)[n+]2[O-]
0,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)C=CC(C)(C)O3
0,C=C1C(OCC(C)C)C(OC(=O)C(C)CC)C(O)C(C)(C)C=CC(C)C(=O)C2(O)CC(C)C(O)C2C1OC(=O)C(C)CC
0,NC(CCSCCSCCC(N)=NO)=NO
0,COC(=O)C(Cc1nc2ccccc2nc1O)C(=O)C(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
0,Cc1occ2c1C(=O)CC1C2C(O)CC2C(C)(C)CCCC12C
0,Nc1ncnc2c1ncn2C1CCC(CP(=O)(O)O)C1
0,O=C(O)CN=C(C(=NCC(=O)O)c1ccccc1)c1ccccc1
0,CCc1cccc(C(C)C)c1NC(=O)C(=NNC(N)=O)C(C(=O)OC)c1cnc2ccccc2n1
0,C=C=C(C(=O)OC)S(=O)c1ccccc1[N+](=O)[O-]
0,COc1ccc2c(c1)N1CCc3cc(OC)c(OC)cc3C1C2
0,CCCCCCCC(CC(=O)NC(CO)C(=O)NC(CO)CC(C)C)OC(=O)CC(CCCCCCC)OC(=O)CC(CCCCCCC)OC1OC(C)C(O)C(OC2OC(C)C(O)C(O)C2OC(C)=O)C1O
0,Cn1cnc([N+](=O)[O-])c1Sc1nc2cccnc2s1
0,CCOP(=O)(OCC)c1cc2cc(O)ccc2oc1=O
0,CC(=O)Oc1cc(C=Cc2ccc(O)cc2)cc(OC(C)=O)c1
0,CSc1cc(C(C)(C)C)ccc1C(O)c1ccc(C(C)(C)C)cc1SC
0,COP(=O)(Cc1ccccc1)Cc1ccccc1
0,Cc1cc(Cl)ccc1NC(=O)CC1SC(N)=NC1=O
0,CC=C(COC(C)=O)C(=O)OC1C=C(C=O)C(C)(C)C=C1C
0,O=C1NC2(CCN(CCCC3(c4ccc(F)cc4)OCCO3)CC2)Oc2ccccc21
0,CC(NC(=O)c1ccccc1)C(=O)N(Cc1ccccc1)Cc1ccccc1
0,CC1=NOC2(C1)C(=O)Nc1ccccc12
0,N=c1oc2c(Br)cc(Br)cc2cc1C(=O)Nc1ccccn1
0,CCOC(=O)C1=C(C(=O)OCC)SC2(S1)C(C(=O)OCC)=C(C(=O)OCC)Sc1c2ssc1=O
0,O=C1CCC(NC(=O)Cc2ccc(O)cc2)C(=O)N1
0,Cc1ccc(-c2c(N)[n+]([O-])c3ccccc3[n+]2[O-])cc1
0,COC1=CC(=O)C2C(C)C(c3ccccc3)C2(C)C1=O
0,COc1ccc(OC)c(NC(=O)C(=O)CC(=O)c2sc(-n3nc(-c4ccccc4)cc3-c3ccccc3)nc2C)c1
0,CCCC(Cl)=NOC(=O)Nc1ccc(OC(F)(F)F)cc1
0,ClCCSc1c2ccccc2nc2ccccc12
0,COc1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1
0,COc1cccc2c(SCC(=O)Nc3ccccc3-c3ccccc3NC(=O)CSc3c4ccccc4nc4c(OC)cccc34)c3ccccc3nc12
0,C#CC1=CC(=O)C(OC)=CC1=O
0,Cc1cn(C2CC(O)C(COC(N)=O)O2)c(=O)[nH]c1=O
0,COc1ccccc1N1C(=O)C(=Cc2ccc(N(CCC#N)CCC#N)cc2C)N=C1c1cc([N+](=O)[O-])ccc1Cl
0,COC1C(=[N+]=[N-])C(=O)NC(=O)N1C1OC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)C(O)C1O
0,CC(=O)NNc1nc(C)c(C(=O)NNC(=O)C(=O)Nc2ccc(Cl)cc2)s1
0,COC(=O)C(Cc1ccccc1)C(=O)C(CC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C
0,COc1ccc(-c2nc(N)nc(-c3cc(C)ccc3O)c2Cl)cc1
0,O=C1CCCC1C(=O)Nc1ccc2ccccc2c1
0,Cc1ccccc1-n1c(=O)nc2n(-c3ccc(C(C)(C)C)cc3)c3ccccc3cc-2c1=O
0,CN(C)c1ccc(C2CC(=O)CC(c3ccc(N(C)C)cc3)C23C(=O)NC(=O)NC3=O)cc1
0,CC(NC(=O)Cc1ccccc1)NC(=O)C(C)C(=O)Nc1ccccc1
0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cccc4c(Nc5ccc(S(=O)(=O)Nc6nc(C)cc(C)n6)cc5)c5ccc(Cl)cc5nc34)cc2)n1
0,CC(=O)c1ccccc1NCC(=O)Nn1cnc2ccc(S(=O)(=O)Nc3ccccc3C(C)=O)cc2c1=O
0,COc1ccc(C=Nn2c(=O)[nH]c3ccccc3c2=O)cc1
0,COc1ccc2nc3cc([N+](=O)[O-])ccc3c(Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)c2c1
0,Cc1cc2c(O)c(c1)CN(Cc1ccccc1)Cc1cc(C)cc(c1O)CN(Cc1ccccc1)Cc1cc(C)cc(c1O)CN(Cc1ccccc1)C2
0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(C2=NOC(c3ccco3)C2)cc1
0,Cc1cn(S(=O)(=O)c2ccccc2)c2c(OCc3ccccc3)cc(NC(=O)c3cc4cc([N+](=O)[O-])ccc4s3)cc12
0,CCNCC(=O)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CNCC)cc1C2=O
0,CC(=O)OC1CC2C(OC(C)=O)C=C3CC(C)(C(=O)C(O)C(=C1C)C2(C)C)C(O)CC3OC(=O)C(O)C(c1ccccc1)N(C)C
0,COC(=O)c1c2c(c3[nH]c4ccccc4c3c1C(=O)OC)C(=O)C1=C(C2=O)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl
0,C=CCN1C(=O)C(=Cc2ccc(Cl)cc2)N=C1SCC=CC
0,O=[N+]([O-])c1ccc2c(Nc3ccccc3-c3ccccc3Nc3c4ccccc4nc4cc([N+](=O)[O-])ccc34)c3ccccc3nc2c1
0,Cc1ccc(OCC2OC(n3cnc4c(Br)nc(Br)nc43)CC2Oc2ccc(C)cc2)cc1
0,CC(=O)N1CN2C(=O)CCC2c2ccccc21
0,O=c1c(=Cc2ccccc2[N+](=O)[O-])sc2nnc(-c3cccnc3)n12
0,COc1cc2c(cc1OC)C(C1CC1)ON(C)CC2
0,Oc1ccccc1CNCc1ccccc1O
0,O=C1OC(C2=CC(=O)c3ccccc3C2=O)C(Cl)=C1Cl
0,CC(=O)NC(ON1C(=O)COc2ccccc21)C(Cl)(Cl)Cl
0,Cc1ccc(C2=C(c3ccccc3)C(=O)C(c3ccccc3)=C2c2ccc(C)cc2)cc1
0,Clc1ccc2c(NCCCCN=Cc3ccccc3)ccnc2c1
0,Cc1cc(OCc2nnc3n2N=C(c2cc(F)c(Cl)cc2Cl)C(=Cc2ccc(Cl)cc2)S3)ccc1Cl
0,O=C(NNC(=S)NCc1ccccc1)C12CC3CC(CC(C3)C1)C2
0,CCOc1ccc(NCC2CCC(=Cc3ccc(Cl)cc3)C2=O)cc1
0,CC(NC(=O)C(=Cc1ccccc1O)NC(=O)c1ccccc1)C(=O)O
0,COc1ccc(NC(=O)C(C#N)=C(SC)SC)cc1
0,CC(NC(=O)CNP(=O)(c1ccccc1)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)OCc1ccccc1
0,COc1ccc(C2C(Cl)C(=O)N2NC(=O)Cc2ccccc2)cc1
0,O=C(CC(NC(=O)OCc1ccccc1)C(=O)NC1Cc2ccccc2OC1=O)OCc1ccccc1
0,O=P1(C(O)c2ccccc2)N(Cc2ccccc2)C2CCCCC2N1Cc1ccccc1
0,CCOC(=O)C1(Cc2ccc3c(c2)CCC3)Cc2cc3c(cc2C1)CCC3
0,CC(=O)ON1C(=O)c2cccc3cccc(c23)C1=O
0,CC1(C)CC(=O)C(C(=NNC(=S)NN)C(=O)Nc2nc3ccc([N+](=O)[O-])cc3s2)C(=O)C1
0,N#CCCN(C(=O)Nc1ccccc1)C1CCCCC1N(C(=O)Nc1ccccc1)c1ccccc1
0,CCN(CC)c1ccc2c(c1)Nc1cc(=C(C#N)C#N)c3ccccc3c1=N2
0,CCOC(=O)C=CCC(C)(C)CCOC(C)=O
0,COc1ccc(C(=NN=c2[nH]c3ccccc3n2Cc2ccccc2)C(=O)O)cc1
0,Fc1ccc(C=C2COCC3=C2NC(=S)NC3c2ccc(F)cc2)cc1
0,c1ccc(CNC23C4C5CC6C7C5C2C7C(NCc2ccccc2)(C64)N3Cc2ccccc2)cc1
0,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I
0,O=C1CC2=CCCC2O1
0,O=[N+]([O-])c1cccc(C2=NOC3CCCC23)c1
0,CCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
0,O=S1(=O)NC2CCC3NS(=O)(=O)NC4CCC(N1)N4S(=O)(=O)N23
0,O=c1[nH]c(=O)n(C2COC(CO)C2O)cc1F
0,COC(=O)C1CCCCNC(=O)CCC(NC(=O)OCc2ccccc2)C(=O)N1
0,C=C1C(=O)OC2C1CC(O)C(C)(CC)C2C(=C)C=O
0,O=C(Nc1ccccc1)C(=O)C(C(=O)c1ccccc1)C(c1ccccc1)c1ccccc1
0,CC(=O)OCC1OC(N2C(c3ccccc3)=CC(c3ccccc3)C(C#N)=C2S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
0,N#Cc1cccnc1Cl
0,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
0,O=C1C=CC(=O)C(CNc2ccc(C(=O)OC34CC5CC(CC(C5)C3)C4)cc2)=C1Br
0,Cc1nccc2c1cnc1ccnn12
0,CC(=O)OC1CC(C2(C)CO2)C(OC(C)=O)c2oc(cc2C)C2OC2(C)CC2C=C1C(=O)O2
0,CCc1cc2c(oc3c4ccccc4ccc23)c(=O)[nH]1
0,N#CC(=Cc1ccc(C(O)P(=O)(O)O)cc1)C(N)=O
0,Cc1cc(N)ccc1C=O
0,CN(C(=O)C1CC1)C1C2CN3CCC(O2)C13
0,CC(=NNC(N)=S)c1ccc(C2CCCCC2)cc1
0,O=C1NC(O)c2ccccc2O1
0,CC(C)(C)c1ccc(O)c(C(O)c2ccccn2)c1
0,O=C1NC(=NN=CC(O)C(O)C(O)C(O)CO)NC1=Cc1ccccc1
0,COCCOC1=C(Cl)C(=O)c2c(O)ccc(O)c2C1=O
0,CCN(CC)C(=S)SCC(=O)Nc1nc2c(s1)CCCC2
0,COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(O)c2)N1
0,CCOC(=O)C1(C#N)CC1
0,C=CCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2
0,COc1ccc(CN(Cc2ccc(OC)cc2)C(=O)CC2(O)C=CCC2)cc1
0,CC1(C)CC(=O)C(CCC(=O)C=Cc2ccccc2)C(=O)C1
0,COC(=O)C1(O)c2ccccc2N=C2C1CCN2C
0,CCOC(=O)C1=CN(C(=O)c2ccccc2)CCC1Cc1ccccc1
0,CN1CCN(c2n[nH]c(=O)c3c2nnn3C2CCCCC2)CC1
0,C=C1C(=O)OC2C1CC(O)C(C)=CCCC1(C)OC21
0,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O
0,CCN(CC)c1ccc2cc(C(N)=O)c(=Nc3ccc(F)cc3)oc2c1
0,NC(Cc1cccc([N+](=O)[O-])c1)C(=O)O
0,CCOC(=O)C(Cc1ccccc1)NC(=O)c1nc[nH]c1[N+](=O)[O-]
0,O=C(Nc1ccccc1-c1nn(CO)c(=S)n(CO)c1=O)C(F)(F)F
0,O=c1oc2ccc([N+](=O)[O-])cc2c(Nc2ccc3c(c2)Oc2ccccc2O3)c1[N+](=O)[O-]
0,CCC1=C(C)C(=O)NC1=Cc1[nH]c(C)c(C(C)CCN)c1C
0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)NNCCO)cccc34)cc2)n1
0,CC(=CCNc1ncnc2c1ncn2C1CCCCO1)COP(=O)(O)O
0,O=C(NCCO)c1cc2c(cn1)[nH]c1ccccc12
0,CC1=C(C(=O)Nc2ccccc2C)C(c2ccc(N(C)C)cc2)C(C(=O)Nc2ccccc2C)=C(C)N1
0,CC12CC(Sc3ccccc3N1)c1ccccc1O2
0,CCCCCCCCCCCC(=O)OCC(C[As](=O)(O)O)OC(=O)CCCCCCCCCCC
0,CC1=Nn2c(nnc2-c2ccc(Cl)cc2)NC(C)(C)C1
0,COc1cc(-c2coc3c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(C)c1O
0,O=C1CCC2CCC1C2
0,COC(=O)C1CCc2c1c(=O)n1c([nH]c3ccccc31)c2C#N
0,O=c1c2cc([N+](=O)[O-])ccc2n2n1Cc1ccccc1CC2
0,CC1=C2C(=O)NN=C2CCN1c1ccc(Br)cc1
0,O=C1C(=c2sc(=Cc3ccccc3)c(=O)n2-c2ccccc2)SC(=S)N1c1ccccc1
0,NC(C(=O)O)C1CC(Br)=NO1
0,O=C(NC(=Cc1ccccc1O)c1nc2ccccc2[nH]1)c1ccccc1
0,C=CCOCCCCC(C(C)=O)C(=O)OC
0,COc1ccc(N(C)CN(C)c2nc(N(C)C)nc(N(C)C)n2)cc1
0,O=C(C=Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
0,CC(C)OC(=O)C1OC(C)(C)OC1C(=O)OC(C)C
0,CC1(C)NC(=O)C(NC(=O)C(CC(=O)OCc2ccccc2)NC(=O)OCc2ccccc2)CCCCNC(=O)CCNC1=O
0,O=C(Nc1ccccc1)c1cc(S(=O)(=O)Nc2nc3cccnc3[nH]2)c(SSc2cc(Cl)c(C(=O)Nc3ccccc3)cc2S(=O)(=O)Nc2nc3cccnc3[nH]2)cc1Cl
0,CC1=C(C(=O)Nc2cc(F)c(F)cc2F)C(c2cccc([N+](=O)[O-])c2)C(C(=O)Nc2ccccc2C(F)(F)F)=C(C)N1
0,O=[SeH]([O-])([Cu+2][SeH](=O)([O-])c1ccccc1)c1ccccc1
0,COc1cccc(C2CC(C)(N3CCCC3)Oc3cc4c(cc32)OCO4)c1O
0,O=c1[nH]n2c(=O)cc[nH]c2c1-c1nnns1
0,CC1CC(=O)CC2CCC3C4CCC(OC(=O)c5cccc6cc7ccccc7nc56)C4CCC3C12
0,O=C(O)C=C(CC(=O)O)C(=O)O
0,O=c1[nH]c2nc3ccccc3c(=O)n2c1=Cc1cccs1
0,Cc1ccc(S(=O)(=O)N2CCCSCCN(S(=O)(=O)c3ccc(C)cc3)CCCSCC2)cc1
0,CC(C)(CO)CNc1cc(Cl)nc(N)n1
0,Oc1ccc2ccccc2c1N=Nc1ccc(Br)cc1
0,CC(=CC(=O)Nc1ccccc1)Nc1onc(C)c1C
0,Cc1cc(-c2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
0,CC1(C)OC2C(O)CN3CCSC3C2O1
0,CC1=NN(c2nc(N)nc(C(C#N)=Cc3ccc(-c4ccc([N+](=O)[O-])cc4)o3)n2)C(C)(C)C1
0,O=C(Cc1ccccc1)NN=Cc1ccccc1O
0,N=C(N)NS(=O)(=O)c1ccc(NC(=O)c2ccc3nc4ccccc4c(Nc4ccc(S(=O)(=O)NC(=N)N)cc4)c3c2)cc1
0,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
0,CC(SC(=S)N1CCCC1)C(=O)Nc1nnc(-c2ccc(Cl)cc2)o1
0,O=C(C=Cc1ccc(OCc2ccccc2)cc1)NCc1ccc(C(=O)NCc2ccccc2)cc1
0,COC1(C)CCC(OS(C)(=O)=O)CO1
0,CSCCC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)OC(C)(C)C)C(=O)N(C)C
0,COc1cccc(C(NC2=NCCC=N2)c2cc3c(cc2O)OCO3)c1O
0,O=C1CC(C(O)C(O)C(O)CO)CC(=O)N1
0,N#CCC(=O)N1CCCOCCC1
0,NN=C1C(OC(=O)Nc2ccccc2)=Nc2ccccc21
0,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
0,O=C1C(=Cc2ccc(Cl)cc2)CCCC1=Cc1ccc(O)c(CN2CCCCC2)c1
0,O=S(=O)(N=C(NO)Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)c2ccccc2)cs1
0,O=c1c2c([nH]c3cc4c(cc13)OCO4)-c1ccccc1CC2
0,CCNC(=S)N=c1sc(NCC)nc2sc3c(c12)CCN(N1CCc2c(sc4nc(NCC)sc(=NC(=S)NCC)c24)C1)C3
0,O=C(O)CCCCn1ccc(=O)[nH]c1=O
0,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2c(O)ccc(O)c2C3=O)cc1
0,CS(=O)(=O)c1nc(-c2cc3c(c(S(C)(=O)=O)n2)CCC3)cc2c1CCCC2
0,COc1ccc(C2c3cc4c(cc3OC(NCCO)C2C)OCO4)cc1
0,N#CC(=CN1C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)SC1=S)c1nc2ccccc2s1
0,CCOC(=O)c1c(N2CCCC2)[nH]c(=O)c(C(c2ccc(OC)cc2)c2c(O)c(C(=O)OCC)c(N3CCCC3)[nH]c2=O)c1O
0,N#Cc1c2ccc([N+](=O)[O-])cc2c(=O)n2c1[nH]c1ccc(C(F)(F)F)cc12
0,OCCCCn1cnc2c(O)ncnc21
0,CC1SC(=Nc2nnc(-c3ccccc3)o2)NC1=O
0,N#Cc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
0,CCOC(=O)NC1C2CC(=O)C(O2)C1OCc1ccccc1
0,COc1ccc(C2c3c[nH]nc3CC3CCCCC32)cc1
0,COC(=O)C(CCCC1(c2ccccc2)OCCO1)C(C)=O
0,COC(=O)C(CCc1ccccc1I)C1=CCC2(CC1)OCCO2
0,c1ccc2cc3c(cc2c1)nc1ccccn13
0,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C=C(C5C6OC(=O)c5ccc(OC)c(OC)c5)C(C(OC)C23)C14
0,Cc1cccc(NC(=O)C(=O)Cc2nc3ccccc3nc2O)c1C
0,CCCC(C)=[N+]1NC(SC)=[SH][Zn]12[SH]=C(SC)N[N+]2=C(C)CCC
0,CN1C(=O)C(=CNc2ccccc2[N+](=O)[O-])C(=O)N(C)C1=O
0,Cc1cc(C)c(C2=NOC3C2C(=O)C=C2N(Cc4ccccc4)CCOC23O)c(C)c1
0,CC(=O)Nc1nc(NC(C)=O)c2[nH]c(CO)nc2n1
0,CCCCCCCCC=CCCCCCCCC(=O)O
0,CC1(c2nc3ccccc3[nH]2)CCC(C#N)C(C)(C)O1
0,COc1nc2c(c(=O)n1C)N=C(c1ccccc1)C(C(CC(=O)c1ccccc1)c1ccccc1)C(c1ccccc1)N2
0,CC(=O)OC1CC(n2cc(F)c(=O)[nH]c2=O)OC1CO
0,Cn1cc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)c(=O)c2ccc(F)cc21
0,COc1ccc(NC(=O)C(=O)c2c(O)c3ccc(O)cc3oc2=O)c([N+](=O)[O-])c1
0,O=C1C2=Cc3ccccc3OC2(O)Oc2cc(O)cc(O)c21
0,O=C1C(=Cc2ccc(O)cc2)CCC1CNc1ccc(Cl)cc1
0,CCC1C(=O)OCc2c1cc1n(c2=O)C(CC)c2c-1nc1ccccc1c2Cl
0,CCCCCOCC(O)CO
0,CC(=O)Nc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1
0,COC(=O)C(=C(C)c1ccco1)P(=O)(OC)OC
0,Cc1ccc(CC(=O)Nc2ccc(NC(=O)C=CNC(=O)C=Cc3ccc(-c4ccccc4)cc3)cc2C(=O)c2ccccc2)cc1
0,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O
0,COc1cnc2cc(C(=O)O)c3c([N+](=O)[O-])cccc3c2c1
0,CCN1CC2(C)CCC(OCc3ccccc3)C34C5CC6CCC(O)(C(CC23)C14)C5C6OCc1ccccc1
0,COc1nc2ccc(Cl)c(C(O)c3ccccc3)c2nc1OC
0,N#Cc1ccccc1NC(=O)C(=O)C(C(=O)c1ccccc1F)C1OC(=O)c2ccccc21
0,COC(=O)C(COC(C)(C)C)NC(=O)NC(C)c1ccccc1
0,O=C1Nc2ccc(Br)cc2C1=Nc1ccc2c(c1)OCO2
0,CC1=C(CO)C(=O)OC(C(C)C2CCC3C4CC5OC56C(O)C(N5CC5)=CC(=O)C6(C)C4CCC23C)C1
0,Oc1ccccc1C1C=C(c2ccccc2)NC(N2CCCCC2)=C1c1nc2ccccc2[nH]1
0,COC(=O)c1cc(=NNC(=O)CC(=O)Nc2ccc(C)cc2)c2ccccc2o1
0,CSc1nc(NC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c2c(OC(C)=O)c(C)c(=O)oc2n1
0,CC(=NNC(C)(C)C)c1sc(-c2nc(C)c(C(C)=NNC(C)(C)C)s2)nc1C
0,Cc1ccc2nc(NC(=O)C(=O)C(C#N)c3nc4ccccc4s3)sc2c1
0,c1ccc2c(c1)CCCN1CCc3ccccc3C21
0,[N-]=[N+]=CC(=O)OCCCN=[N+]=[N-]
0,O=c1cc(N2CCCC2)[nH]c(=O)n1-c1cccc(Cl)c1
0,COC(=O)C(=O)C(C(=O)C(=O)Nc1cccc([N+](=O)[O-])c1)c1nc2ccc(Cl)cc2nc1O
0,c1ccc(CCN2CCOCC2)nc1
0,COc1cc(C=C2C(=O)OC(C)(C)OC2=O)cc(OC)c1OC
0,Cc1[nH]c2ncn(N=Cc3ccccc3O)c(=N)c2c1Cc1ccccc1
0,C=CCCCCCCCCCOC1C=CC(O)C(CO)O1
0,N#CCCN(c1ccc(C=Nc2nc(-c3ccccc3)cs2)cc1)S(=O)(=O)c1ccccc1
0,NCCNc1ncnc2ccc(Cl)cc12
0,Cc1ccc(-n2c(C)nc3c2C(=O)c2ccccc2C3=O)cc1
0,COC(=O)C1C=CN(N(C)C)C2=C1C(=O)c1c(O)cccc1C2=O
0,COC(=O)Nc1nc2cc(S(=O)(=O)Nc3ccccn3)ccc2[nH]1
0,Cc1nn(C(=O)c2ccccc2O)c2c1C(c1ccco1)SC(=N)N2
0,COC(=O)C1=C(C)N2C(C(=O)O)CSC2(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
0,C=C1C(=O)OC2CC3(C)CC(=O)C=C(C)C3CC12
0,C=C1C(=O)OC2C1CC1OC1(C)CCC1OC1(C)CCCC(C)C2O
0,Clc1ccccc1C=Cc1ccnc2ccccc12
0,CCOC(=O)c1csc(NC(=O)CN2CCCCC2)n1
0,CC(=O)N1C(=O)C(=O)c2cc(Cl)ccc21
